entity_isin,assets_count,priority_assets_count,sensitive_locations,biodiversity_importance,high_ecosystem_integrity,decline_in_ecosystem_integrity,physical_water_risk,ecosystem_services_provision_importance,proximity_to_protected_areas,proximity_to_kbas,species_rarity_weighted_richness,species_threat_abatement,species_threat_abatement_marine,proximity_to_mangroves,ecosystem_integrity_index,biodiversity_intactness_index,ocean_health_index,trend_in_ecosystem_integrity_index,deforestation_hotspots,water_availability,water_pollution,drought,riverine_flood,coastal_flood,cumulative_impact_on_oceans,critical_areas_for_biodiversity_and_ncp,areas_of_importance_for_biodiversity_and_climate
CNE000000C74,3,0,0.3641,0.0,0.3597,0.3201,0.75,0.2116,0.0,0.0,0.0919,0.0,0.0,0.0,0.0,0.3597,,0.3201,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0092,0.4141
CNE000000C82,11,1,0.4381,0.1245,0.361,0.2771,0.7021,0.3081,0.0862,0.0957,0.2532,0.1709,0.0,0.0,0.0,0.361,,0.3118,0.0,0.6667,0.7222,0.6507,0.5796,0.2929,0.4714,0.1319,0.4785
CNE000000CG9,3,0,0.4261,0.2087,0.3415,0.2842,0.6437,0.203,0.5559,0.5911,0.1353,0.003,0.0,0.0,0.0,0.3415,,0.2842,0.0,0.5833,1.0,0.5168,0.2388,0.4478,,0.3154,0.1313
CNE000000CK1,3,0,0.3667,0.0,0.351,0.3569,0.75,0.222,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.351,,0.3569,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0098,0.4343
CNE000000DC6,6,2,0.4228,0.2605,0.3835,0.2661,0.67,0.2874,0.2653,0.2397,0.2931,0.2045,0.039,0.0,0.0112,0.5753,,0.2661,0.0417,0.2083,0.6667,0.5984,0.6441,0.1047,0.5983,0.2457,0.6146
CNE000000DD4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
CNE000000DG7,3,1,0.4715,0.0759,0.5039,0.2718,0.9124,0.3602,0.0,0.0,0.1289,0.1793,0.0,0.0,0.0789,0.5039,,0.2718,0.0,0.6667,0.6667,0.6346,0.5565,0.267,0.5508,0.1435,0.5769
CNE000000DH5,1,0,0.4294,0.0,0.4294,0.107,0.75,0.186,0.0,0.0,0.0626,0.0,0.0,0.0,0.0001,0.4294,,0.107,0.0,1.0,0.75,0.6448,0.2736,0.0,,0.1194,0.2525
CNE000000DJ1,69,9,0.4782,0.1517,0.4266,0.1688,0.5967,0.4386,0.3237,0.1571,0.2545,0.0517,0.0375,0.0,0.0014,0.4266,,0.1719,0.0,0.5759,0.6786,0.5603,0.4291,0.2069,0.4061,0.4041,0.4814
CNE000000DX2,1,0,0.3568,0.0,0.3568,0.3107,0.75,0.2117,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.3568,,0.3107,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0094,0.4141
CNE000000FH0,2,0,0.361,0.0,0.361,0.161,1.0,0.1818,0.0,0.0,,0.0,0.0,0.0,0.0,0.361,,0.161,0.0,1.0,1.0,0.6939,0.3974,0.0,,0.0,0.3636
CNE000000G39,1,0,0.4929,0.0,0.3475,0.4929,0.75,0.2172,0.0,0.0,,0.0,0.0,0.0,0.0,0.3475,,0.4929,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0,0.4343
CNE000000GF2,2,1,0.577,0.0432,0.3744,0.0814,0.75,0.5,0.0,0.0,0.2732,0.0576,0.0,0.0,0.0001,0.3744,,0.0814,0.0,1.0,0.75,0.5335,0.3449,0.0,,0.5,
CNE000000GG0,8,0,0.4597,0.0002,0.3598,0.4081,0.7068,0.197,0.0,0.0,0.1043,0.0002,0.0,0.0,0.0001,0.3598,,0.4081,0.0,0.875,0.625,0.675,0.6325,0.1113,0.5796,0.0063,0.443
CNE000000GJ4,1,0,0.4737,0.0266,0.3584,0.0422,0.75,0.4737,0.0,0.0,0.1839,0.0355,0.0,0.0,0.0,0.3584,,0.0422,0.0,1.0,0.75,0.5335,0.4308,0.0,,0.4737,
CNE000000GX5,1,0,0.4083,0.0,0.4083,0.0814,1.0,0.2878,0.0,0.0,0.0543,0.0,0.0,0.0,0.0,0.4083,,0.0814,0.0,1.0,1.0,0.5932,0.6256,0.6823,,0.0,0.5757
CNE000000H20,30,15,0.6047,0.1468,0.589,0.3409,0.8471,0.4163,0.1126,0.1646,0.0775,0.2595,0.0,0.0,0.0135,0.589,,0.3409,0.0,0.8583,0.85,0.622,0.5823,0.2476,0.4445,0.2792,0.593
CNE000000HH6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
CNE000000HK0,2,2,0.75,0.0,0.3773,0.2972,0.75,0.75,0.0,0.0,,0.0385,0.0,0.0,0.0,0.3773,,0.2972,0.0,0.25,0.75,0.5141,0.4133,0.8009,,0.75,
CNE000000HP9,1,0,0.3301,0.0,0.3301,0.1619,1.0,0.207,0.0,0.0,0.0421,0.0,0.0,0.0,0.0,0.3301,,0.1619,0.0,1.0,1.0,0.6819,0.435,0.0,,0.0,0.4141
CNE000000HT1,1,0,0.5447,0.0,0.3393,0.5447,0.5306,0.6,0.0,0.0,,0.8833,0.0,0.0,0.0,0.3393,,0.5447,0.0,0.25,0.5,0.5408,0.2522,0.8004,0.3296,0.6,
CNE000000J28,2,0,0.3522,0.0,0.3522,0.2461,0.75,0.2726,0.0,0.0,0.4235,0.0001,0.0,0.0,0.0,0.3522,,0.2461,0.0,0.75,0.75,0.5111,0.2627,0.0,,0.121,0.4242
CNE000000JJ8,1,1,0.6555,0.0,0.3389,0.1717,0.6555,0.6601,0.0,0.0,,0.1943,0.0,0.0,0.0,0.3389,,0.1717,0.0,0.5,0.5,0.5614,0.6555,0.8002,,0.7647,0.5555
CNE000000JK6,9,3,0.5458,0.3203,0.3907,0.2136,0.7068,0.3998,0.3634,0.206,0.4103,0.275,0.0,0.0,0.0,0.3704,0.6148,0.2403,0.0,0.5556,0.8333,0.5257,0.2951,0.2381,0.7232,0.2984,0.5012
CNE000000JM2,41,21,0.6132,0.1411,0.7091,0.4617,0.6609,0.3891,0.0352,0.1277,0.2177,0.1822,0.0,0.0,0.0342,0.7021,0.6148,0.4617,0.0,0.6312,0.625,0.5724,0.4889,0.1608,0.5087,0.2622,0.528
CNE000000JP5,1,0,0.3308,0.0008,0.3308,0.0855,0.5,0.169,0.0,0.0,0.0287,0.001,0.0,0.0,0.0,0.3308,,0.0855,0.0,1.0,0.5,0.4971,0.4724,0.0,,0.025,0.3131
CNE000000JW1,2,0,0.3859,0.0012,0.3484,0.2726,0.8279,0.197,0.0,0.0,0.2798,0.0016,0.0,0.0,0.0,0.3484,,0.2726,0.0,1.0,0.625,0.628,0.391,0.0,,0.0,0.3939
CNE000000JX9,3,0,0.5031,0.0,0.3281,0.5031,0.75,0.0,0.0,0.0,0.0942,0.0,0.0,0.0,0.0,0.3281,,0.5031,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0,
CNE000000K82,2,0,0.5222,0.0,0.5222,0.4518,1.0,0.1717,0.0,0.0,0.05,0.0,0.0,0.0,0.0006,0.5222,,0.4518,0.0,1.0,1.0,0.7207,0.4504,0.0,,0.0,0.3434
CNE000000K90,1,0,0.5303,0.0,0.5303,0.3122,0.75,0.2507,0.0,0.0,,0.0,0.0,0.0,0.0005,0.5303,,0.3122,0.0,1.0,0.75,0.5335,0.4308,0.0,,0.0469,0.4545
CNE000000KB3,2,0,0.5306,0.5,0.3379,0.0,0.5306,0.7145,0.3561,0.5,,0.5654,0.0,0.0,,0.3379,,,0.0,0.25,0.5,0.5408,0.2522,0.8004,0.229,0.52,0.909
CNE000000KC1,3,0,0.4129,0.0,0.3731,0.2776,0.6872,0.2128,0.0,0.0,0.0643,0.0006,0.0,0.0,0.0,0.3731,,0.2776,0.0,1.0,0.4167,0.6521,0.4213,0.073,,0.0148,0.4107
CNE000000KF4,3,0,0.4057,0.0564,0.3776,0.1046,0.75,0.4057,0.0,0.0,0.1637,0.0752,0.0,0.0,0.0,0.3776,,0.1046,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.1146,0.6969
CNE000000KN8,3,1,0.5205,0.3156,0.4572,0.0577,0.7319,0.2155,0.0,0.0,1.0,0.4207,0.0,0.0,0.0,0.3606,0.6148,0.0866,0.0,0.25,0.75,0.5258,0.2861,0.6082,0.9093,0.0,0.4309
CNE000000LN6,1,0,0.5376,0.0118,0.3213,0.5376,0.75,0.2272,0.0,0.0,0.0942,0.0158,0.0,0.0,0.0,0.3213,,0.5376,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0,0.4545
CNE000000LP1,2,0,0.3846,0.0,0.3598,0.3846,1.0,0.0,0.0,0.0,0.0643,0.0,0.0,0.0,0.0,0.3598,,0.3846,0.0,1.0,1.0,0.6819,0.435,0.0,,0.0,
CNE000000LZ0,1,0,0.481,0.239,0.481,0.068,0.25,0.6154,0.2487,0.0,0.1024,0.21,0.2518,0.0,0.0,0.481,,0.068,0.0,0.25,0.25,0.2073,0.7016,0.0033,,0.4632,0.7676
CNE000000M15,3,0,0.3598,0.0,0.3598,0.2645,0.75,0.2115,0.0,0.0,,0.0,0.0,0.0,0.0,0.3598,,0.2645,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0088,0.4141
CNE000000M72,20,5,0.4695,0.1434,0.3561,0.1681,0.6688,0.53,0.105,0.1197,0.3114,0.3133,0.0,0.0,0.0006,0.3561,,0.178,0.0,0.5139,0.7222,0.6127,0.4063,0.4186,0.2327,0.4175,0.5551
CNE000000MD5,2,0,0.5222,0.0,0.5222,0.4518,1.0,0.1717,0.0,0.0,0.05,0.0,0.0,0.0,0.0006,0.5222,,0.4518,0.0,1.0,1.0,0.7207,0.4504,0.0,,0.0,0.3434
CNE000000MK0,3,0,0.3949,0.0079,0.3576,0.3463,0.75,0.1443,0.0,0.0,0.1004,0.0106,0.0,0.0,0.0,0.3576,,0.3463,0.0,0.9167,0.75,0.6733,0.7411,0.2534,,0.0092,0.4141
CNE000000MS3,3,1,0.5371,0.2054,0.5536,0.0242,0.8352,0.2241,0.2381,0.1072,0.0419,0.3339,0.0,0.0,0.0,0.5536,,0.0725,0.0,1.0,0.6667,0.6819,0.5919,0.3425,,0.1773,0.271
CNE000000MZ8,1,0,0.4088,0.1579,0.4088,0.0923,0.75,0.2062,0.4666,0.0,0.1855,0.0752,0.0,0.0,0.0,0.4088,,0.0923,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.2062,
CNE000000NH4,1,0,0.3781,0.0,0.3781,0.2747,0.75,0.2604,0.0,0.0,,0.0001,0.0,0.0,0.0,0.3781,,0.2747,0.0,0.75,0.75,0.5111,0.2627,0.0,,0.0967,0.4242
CNE000000NL6,1,0,0.5701,0.0,0.5701,0.0634,0.6203,0.4527,0.0,0.0,,0.0552,0.0,0.0,0.0013,0.5701,,0.0634,0.0,0.25,0.25,0.6203,0.7529,0.0,,0.0974,0.808
CNE000000P20,1,1,0.8381,0.0247,0.8381,0.4226,0.8002,1.0,0.0,0.0,,0.9166,0.0247,0.0,0.0058,0.8381,,0.4226,0.0,0.5,0.25,0.6772,0.8018,0.8002,,1.0,
CNE000000PC0,40,15,0.5901,0.105,0.6277,0.445,0.6489,0.4102,0.0256,0.1406,0.1775,0.1018,0.0,0.0,0.0173,0.6277,,0.445,0.0,0.609,0.6603,0.572,0.4203,0.1543,0.6666,0.2604,0.5748
CNE000000PF3,1,0,0.3875,0.076,0.3875,0.092,0.9277,0.1812,0.0,1.0,,0.076,0.0,0.0,0.0,0.3875,,0.092,0.0,1.0,1.0,0.7108,0.1528,0.5081,0.4679,0.0088,0.3535
CNE000000PY4,1,0,0.3596,0.0,0.3596,0.0975,1.0,0.1262,0.0,0.0,,0.0097,0.0,0.0,0.0,0.3596,,0.0975,0.0,1.0,1.0,0.7379,0.2553,0.0,,0.0,0.2525
CNE000000Q11,1,0,0.3677,0.0,0.3677,0.0,1.0,0.2576,0.0,0.0,,0.0,0.0,0.0,0.0,0.3677,,,0.0,1.0,1.0,0.6819,0.435,0.0,,0.0,0.5151
CNE000000Q29,3,0,0.4042,0.0,0.3569,0.3229,1.0,0.2626,0.0,0.0,0.0638,0.0,0.0,0.0,0.0,0.3569,,0.3229,0.0,1.0,1.0,0.6819,0.435,0.0,,0.0,0.5252
CNE000000Q45,1,0,0.4929,0.0377,0.4929,0.1066,0.5626,0.367,0.0,0.0,0.1492,0.0502,0.0,0.0,0.0009,0.4929,,0.1066,0.0,0.75,0.25,0.5584,0.5626,0.0,,0.0875,0.6464
CNE000000QM7,1,0,0.5186,0.0,0.5186,0.0919,1.0,0.0053,0.0,0.0,0.0396,0.0,0.0,0.0,0.0,0.5186,,0.0919,0.0,1.0,1.0,0.7054,0.2984,0.269,,0.0053,
CNE000000QR6,1,0,0.4709,0.0339,0.3761,0.4709,0.75,0.4472,0.0,0.0,0.4951,0.0452,0.0,0.0,0.0,0.3761,,0.4709,0.0,0.25,0.75,0.5141,0.4133,0.8009,,0.1875,0.707
CNE000000QS4,8,0,0.4452,0.3001,0.38,0.1396,0.7444,0.2261,0.0,0.1154,0.598,0.2369,0.125,0.0,0.0,0.38,,0.1595,0.0,0.6562,0.625,0.59,0.3824,0.2922,0.9724,0.0033,0.5093
CNE000000QW6,3,0,0.2631,0.0178,0.1379,0.1898,0.671,0.1458,0.0,0.0,0.1474,0.0237,0.0,0.0,0.0,0.4138,,0.1898,0.0,0.0,0.75,0.6073,0.671,0.0,,0.066,0.5454
CNE000000QZ9,1,0,0.3455,0.0502,0.3455,0.0658,0.75,0.207,0.0,0.0,0.0671,0.0669,0.0,0.0,0.0,0.3455,,0.0658,0.0,1.0,0.75,0.6972,0.4144,0.0,,0.0,0.4141
CNE000000R36,8,2,0.4661,0.016,0.3644,0.1926,0.7372,0.3714,0.0,0.0,0.095,0.0485,0.0,0.0,0.0,0.3644,,0.1926,0.0,0.7143,0.7143,0.6789,0.5203,0.0,,0.2882,0.4545
CNE000000R85,1,0,0.3195,0.0,0.3195,0.1217,0.5863,0.2323,0.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.3195,,0.1217,0.0,0.5,1.0,0.5863,0.3332,0.0,,0.0,0.4646
CNE000000RB8,3,0,0.3245,0.0005,0.3245,0.095,0.835,0.1249,0.0,0.0,0.1993,0.0006,0.0,0.0,0.0,0.3245,,0.095,0.0,1.0,0.8333,0.5673,0.5916,0.0,,0.0509,0.2576
CNE000000RK9,1,0,0.3641,0.0,0.3641,0.1973,0.6558,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3641,,0.1973,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0,
CNE000000RL7,2,2,0.6625,0.6625,0.6148,0.4126,0.5306,0.8571,0.0,0.0,1.0,0.8833,0.0,0.0,0.0,0.3327,0.6148,0.4126,0.0,0.25,0.5,0.5408,0.2522,0.8004,0.2046,0.8571,
CNE000000RM5,2,0,0.4768,0.0713,0.3945,0.0564,0.75,0.4768,0.0,0.0,0.101,0.0951,0.0,0.0,0.0,0.3945,,0.0564,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.5294,0.4242
CNE000000RY0,2,0,0.3951,0.0,0.3951,0.2332,0.7699,0.2651,0.0,0.0,,0.0332,0.0,0.0,0.0001,0.3951,,0.2332,0.0,0.625,0.875,0.6108,0.2484,0.0,,0.0,0.5302
CNE000000S01,1,0,0.5,0.0272,0.8327,0.4746,0.5,0.3518,0.0,0.0,0.0362,0.3535,0.0,0.0,0.0296,0.8327,,0.4746,0.0,0.75,0.5,0.4688,0.0676,0.0,,0.3012,0.4024
CNE000000S84,2,0,0.3217,0.0,0.3217,0.1511,0.6558,0.2121,0.0,0.0,,0.0002,0.0,0.0,0.0,0.3217,,0.1511,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0,0.4242
CNE000000S92,2,0,0.5725,0.2424,0.7033,0.5092,0.5545,0.5149,0.0,0.0,0.8028,0.3232,0.0,0.0,0.0048,0.7033,,0.5092,0.0,0.0,0.75,0.5545,0.3724,0.0,,0.3733,0.6565
CNE000000SH3,3,0,0.5118,0.638,0.3519,0.0458,0.5635,0.4824,0.5521,0.5294,1.0,0.6667,0.0,0.0,0.0,0.3519,,0.1373,0.0,0.25,0.5833,0.5703,0.251,0.5336,0.1957,0.1872,0.7777
CNE000000SK7,14,6,0.6301,0.0128,0.7762,0.4624,0.6391,0.1946,0.0081,0.0797,0.0274,0.0105,0.0,0.0,0.0113,0.7762,,0.4624,0.0,0.9038,0.5962,0.571,0.3719,0.0,,0.0541,0.358
CNE000000SS0,3,0,0.5314,0.341,0.3565,0.3822,0.5314,1.0,0.0534,0.3364,1.0,0.6729,0.0,0.0,0.0,0.3565,,0.3822,0.0,0.25,0.5833,0.5382,0.2335,0.5336,0.3267,1.0,
CNE000000SV4,2,0,0.4358,0.0,0.3479,0.3336,0.75,0.2272,0.0,0.0,0.5094,0.0,0.0,0.0,0.0,0.3479,,0.3336,0.0,0.875,0.75,0.5936,0.4866,0.053,,0.0,0.4545
CNE000000SW2,2,2,0.679,0.0105,0.7508,0.3002,0.75,0.1975,0.0,0.0,0.033,0.014,0.0,0.0,0.2045,0.7508,,0.3002,0.0,0.75,0.75,0.4299,0.8255,0.0,,0.2135,0.1814
CNE000000T18,2,0,0.3751,0.0006,0.3751,0.0242,0.556,0.1124,0.0,0.0,0.0272,0.0015,0.0,0.0,0.0,0.3751,,0.0242,0.0,1.0,0.5,0.5335,0.556,0.0,,0.0431,0.1818
CNE000000T59,1,0,0.3955,0.0178,0.3955,0.0582,0.7376,0.3475,0.0,0.0,0.0557,0.0238,0.0,0.0,0.0,0.3955,,0.0582,0.0,1.0,0.75,0.7005,0.1504,0.4311,0.5589,0.5333,0.1616
CNE000000TK5,109,28,0.5072,0.2426,0.4013,0.1307,0.6477,0.4451,0.3372,0.169,0.2943,0.1684,0.1548,0.0,0.0008,0.3845,0.6555,0.1332,0.006,0.5724,0.5818,0.5779,0.4112,0.1355,0.5139,0.447,0.4423
CNE000000TL3,4,0,0.391,0.0258,0.3619,0.2511,0.695,0.341,0.0,0.0,0.4924,0.0346,0.0,0.0,0.0,0.3619,,0.2511,0.0,0.375,0.75,0.577,0.5252,0.4004,,0.0862,0.5959
CNE000000TQ2,2,0,0.3586,0.0,0.3586,0.2025,0.6399,0.2586,0.0,0.0,,0.0003,0.0,0.0,0.0,0.3586,,0.2025,0.0,0.5,0.75,0.6399,0.6372,0.0,,0.0324,0.4848
CNE000000TR0,52,10,0.4747,0.1765,0.3905,0.1483,0.5989,0.4446,0.4322,0.1917,0.3095,0.0652,0.0084,0.0,0.0,0.3641,0.6847,0.1516,0.0,0.5435,0.6141,0.5202,0.3878,0.2366,0.4169,0.4631,0.4249
CNE000000TY6,6,2,0.5004,0.1894,0.3519,0.2184,0.603,0.5188,0.2514,0.2951,0.2676,0.1671,0.0,0.0,0.0,0.3519,,0.2621,0.0,0.5833,0.6667,0.5801,0.4639,0.2397,0.2475,0.4257,0.6237
CNE000000V89,1,1,0.6148,0.4619,0.6148,0.4188,0.75,0.0,0.0,0.6423,0.0863,0.5871,0.0,0.0,0.0,0.3379,0.6148,0.4188,0.0,0.75,0.75,0.6674,0.8026,0.5483,0.4056,0.0,
CNE000000VB0,3,0,0.3892,0.0,0.342,0.3371,0.6872,0.2239,0.0,0.0,,0.0,0.0,0.0,0.0,0.342,,0.3371,0.0,0.9167,0.4167,0.6076,0.429,0.0,,0.0,0.4478
CNE000000VG9,4,3,0.6224,0.056,0.6267,0.3916,0.7066,0.4897,0.0,0.0,0.1862,0.0746,0.0,0.0,0.0052,0.6267,,0.3916,0.0,0.875,0.4375,0.6325,0.5986,0.0,,0.3248,0.6547
CNE000000VQ8,2,0,0.4936,0.0103,0.3857,0.0279,0.4936,0.75,0.0,0.0,0.2966,0.0137,0.0,0.0,0.0001,0.3857,,0.0279,0.0,0.25,0.75,0.4936,0.4773,0.0,,0.75,
CNE000000VS4,1,0,0.3558,0.0,0.3558,0.1713,0.75,0.3028,0.0,0.0,,0.0158,0.0,0.0,0.0,0.3558,,0.1713,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.05,0.5555
CNE000000W05,2,0,0.3975,0.0,0.3544,0.3975,0.75,0.1086,0.0,0.0,0.0948,0.0,0.0,0.0,0.0,0.3544,,0.3975,0.0,0.875,0.75,0.6718,0.7565,0.3272,,0.0,0.4343
CNE000000WC6,1,0,0.3538,0.0385,0.3538,0.0465,0.6558,0.2576,0.0,0.0,0.0601,0.0513,0.0,0.0,0.0,0.3538,,0.0465,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0,0.5151
CNE000000WD4,1,0,0.331,0.0022,0.331,0.0157,0.639,0.1212,0.0,0.0,0.062,0.003,0.0,0.0,0.0,0.331,,0.0157,0.0,1.0,0.5,0.639,0.2996,0.0,,0.0,0.2424
CNE000000WF9,2,0,0.4501,0.0,0.3378,0.4501,0.6558,0.2121,0.0,0.0,,0.0,0.0,0.0,0.0,0.3378,,0.4501,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0,0.4242
CNE000000WL7,2,2,0.6148,0.0314,0.6148,0.0,0.7643,0.1313,0.0,0.0418,1.0,0.0,0.0,0.0,,0.3318,0.6148,,0.0,,,,,,0.7643,0.0,0.2626
CNE000000WM5,3,0,0.4107,0.014,0.4107,0.09,0.639,0.1487,0.0,0.0,0.0621,0.0192,0.0,0.0,0.0004,0.4107,,0.09,0.0,1.0,0.5,0.639,0.2996,0.0,,0.1263,0.2315
CNE000000WN3,2,0,0.3705,0.0116,0.3705,0.0528,1.0,0.2293,0.0,0.0,0.0415,0.0155,0.0,0.0,0.0,0.3705,,0.0528,0.0,1.0,1.0,0.6841,0.6439,0.0095,,0.0243,0.4343
CNE000000WQ6,3,1,0.5082,0.1171,0.5368,0.247,0.6311,0.4844,0.0,0.0,0.4297,0.1569,0.0,0.0,0.0136,0.5368,,0.247,0.0,0.5,0.5833,0.5207,0.5381,0.1205,,0.2372,0.7316
CNE000000WR4,1,0,0.3564,0.0,0.3564,0.31,0.75,0.2172,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.3564,,0.31,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0,0.4343
CNE000000WS2,18,6,0.5901,0.2464,0.6829,0.4044,0.598,0.4106,0.1891,0.2634,0.3363,0.2505,0.0,0.0,0.0698,0.6829,,0.4044,0.0,0.5833,0.625,0.5103,0.3848,0.0369,0.4955,0.2535,0.6785
CNE000000WV6,4,1,0.4779,0.1764,0.5186,0.2541,0.8449,0.1903,0.1658,0.166,0.1794,0.2639,0.0,0.0,0.035,0.5186,,0.2541,0.0,0.9375,0.8125,0.6028,0.5906,0.0324,,0.1483,0.4644
CNE000000X38,3,3,0.6248,0.023,0.361,0.6248,0.75,0.0,0.0,0.0,0.0919,0.0376,0.0,0.0,0.0,0.361,,0.6248,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0,
CNE000000XH3,1,0,0.3351,0.0,0.3351,0.1095,0.6558,0.2467,0.0,0.0,0.0799,0.0,0.0,0.0,0.0,0.3351,,0.1095,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0389,0.4545
CNE000000XL5,2,1,0.6142,0.2034,0.3731,0.5383,0.5299,0.8031,0.0,0.0,0.3302,0.2712,0.0,0.0,0.0,0.3731,,0.5383,0.0,0.125,0.75,0.5299,0.3557,0.632,,0.9042,0.702
CNE000000XM3,1,0,0.3677,0.0063,0.3677,0.0597,0.75,0.0,0.0,0.0,0.039,0.0084,0.0,0.0,0.0,0.3677,,0.0597,0.0,0.75,1.0,0.7317,0.7448,0.0,,0.0,
CNE000000XR2,3,2,0.6166,0.0,0.3401,0.1568,0.6555,0.6166,0.0,0.0,,0.148,0.0,0.0,0.0,0.3401,,0.1568,0.0,0.5,0.5,0.5614,0.6555,0.8002,,0.6778,0.5555
CNE000000XS0,1,0,0.3903,0.0234,0.3848,0.3814,0.7882,0.3903,0.0,0.0,0.7012,0.0312,0.0,0.0,0.0,0.3848,,0.3814,0.0,0.25,0.75,0.5141,0.4133,0.8009,0.903,0.0938,0.6868
CNE000000YM1,2,0,0.4372,0.0189,0.4372,0.2279,0.7208,0.1255,0.0,0.0,0.2031,0.0253,0.0,0.0,0.0006,0.4372,,0.2279,0.0,0.375,0.75,0.6146,0.7471,0.2742,,0.0094,0.4646
CNE000000ZC9,3,0,0.4829,0.081,0.5996,0.2727,0.5817,0.4503,0.0,0.0,0.2564,0.116,0.0,0.0,0.0139,0.5996,,0.2727,0.0,0.0,0.75,0.5817,0.3019,0.0,,0.1914,0.7091
CNE000001006,1,0,0.3685,0.0,0.3685,0.0426,0.75,0.3573,0.0,0.0,,0.0041,0.0,0.0,0.0,0.3685,,0.0426,0.0,0.75,0.75,0.5572,0.3305,0.0,,0.1188,0.5959
CNE000001097,8,2,0.5562,0.015,0.4447,0.3327,0.9477,0.3097,0.0,0.0237,0.0445,0.1408,0.0,0.0,0.0004,0.4447,,0.3327,0.0,0.9375,1.0,0.7004,0.5092,0.1526,0.5302,0.199,0.3072
CNE0000010H6,11,0,0.4947,0.0164,0.4634,0.441,1.0,0.2961,0.0,0.0,0.0341,0.0299,0.0,0.0,0.0023,0.4634,,0.441,0.0,1.0,1.0,0.6448,0.5923,0.0,,0.1615,0.4306
CNE0000010T1,2,0,0.3692,0.0,0.3692,0.172,0.6558,0.0,0.0,0.0,0.0634,0.0,0.0,0.0,0.0,0.3692,,0.172,0.0,1.0,0.25,0.6558,0.5122,0.0,,0.0,
CNE000001139,2,1,0.5152,0.0,0.3648,0.3627,0.6403,0.4678,0.0,0.0,0.042,0.1688,0.0,0.0,0.0,0.3648,,0.3627,0.0,0.625,0.625,0.6206,0.2013,0.6158,0.2639,0.4375,0.1212
CNE0000011B7,50,5,0.429,0.0863,0.3651,0.1599,0.7097,0.3026,0.0377,0.0988,0.2956,0.1072,0.0,0.0,0.0001,0.3651,,0.1671,0.0,0.6809,0.75,0.602,0.4338,0.1834,0.4679,0.1593,0.4742
CNE0000011C5,1,0,0.4494,0.0,0.353,0.123,0.75,0.4494,0.0,0.0,,0.1255,0.0,0.0,0.0004,0.353,,0.123,0.0,0.75,0.25,0.5507,0.8004,0.6305,,0.1312,0.7676
CNE0000011D3,3,2,0.6505,0.3921,0.6091,0.2217,0.6617,0.3908,0.4068,0.2323,0.753,0.1607,0.0,0.0,0.0029,0.6091,,0.2217,0.0,0.75,0.5833,0.4654,0.4284,0.0,,0.2335,0.7283
CNE0000011K8,1,0,0.3686,0.1634,0.3601,0.3148,0.5191,0.3686,0.0,0.0,1.0,0.2179,0.0,0.0,0.0,0.3601,,0.3148,0.0,0.0,1.0,0.5191,0.4592,0.4637,,0.0,0.7373
CNE0000011S1,1,0,0.3434,0.0,0.3434,0.1079,0.75,0.2983,0.0,0.0,,0.0706,0.0,0.0,0.0,0.3434,,0.1079,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0412,0.5555
CNE0000012G4,2,0,0.452,0.0232,0.489,0.279,0.5482,0.1449,0.0,0.0,0.0433,0.5012,0.0,0.0,0.0002,0.4449,0.6148,0.279,0.0,1.0,0.75,0.5508,0.7525,0.0,0.3439,0.0289,0.2609
CNE0000012J8,3,0,0.3592,0.0,0.3578,0.3152,0.75,0.2186,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.3578,,0.3152,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0062,0.4309
CNE0000012K6,3,0,0.4173,0.0544,0.3884,0.2329,0.8333,0.2129,0.0,0.0,0.1106,0.0726,0.0,0.0,0.0001,0.3884,,0.2329,0.0,1.0,0.8333,0.7223,0.745,0.3375,,0.0009,0.4249
