entity_isin,country_code,assets_count,percentage_of_assets_in_country
IE00BTN1Y115,NOR,1,0.00398406374501992
IE00BTN1Y115,NZL,2,0.00796812749003984
IE00BTN1Y115,PAK,1,0.00398406374501992
IE00BTN1Y115,PAN,1,0.00398406374501992
IE00BTN1Y115,PER,1,0.00398406374501992
IE00BTN1Y115,PHL,2,0.00796812749003984
IE00BTN1Y115,POL,2,0.00796812749003984
IE00BTN1Y115,PRT,1,0.00398406374501992
IE00BTN1Y115,ROU,1,0.00398406374501992
IE00BTN1Y115,RUS,1,0.00398406374501992
IE00BTN1Y115,SAU,5,0.0199203187250996
IE00BTN1Y115,SGP,3,0.01195219123505976
IE00BTN1Y115,SRB,1,0.00398406374501992
IE00BTN1Y115,SVK,1,0.00398406374501992
IE00BTN1Y115,SVN,1,0.00398406374501992
IE00BTN1Y115,SWE,1,0.00398406374501992
IE00BTN1Y115,THA,2,0.00796812749003984
IE00BTN1Y115,TUR,3,0.01195219123505976
IE00BTN1Y115,TWN,3,0.01195219123505976
IE00BTN1Y115,UKR,2,0.00796812749003984
IE00BTN1Y115,USA,92,0.3665338645418327
IE00BTN1Y115,VNM,3,0.01195219123505976
IE00BTN1Y115,ZAF,4,0.01593625498007968
IE00BWT6H894,GBR,1,0.5
IE00BWT6H894,IRL,1,0.5
IE00BWY4ZF18,IRL,1,1.0
IE00BY7QL619,ARE,3,0.005747126436781609
IE00BY7QL619,ARG,1,0.0019157088122605363
IE00BY7QL619,AUS,17,0.032567049808429116
IE00BY7QL619,AUT,8,0.01532567049808429
IE00BY7QL619,BEL,3,0.005747126436781609
IE00BY7QL619,BRA,11,0.0210727969348659
IE00BY7QL619,CAN,24,0.04597701149425287
IE00BY7QL619,CHE,6,0.011494252873563218
IE00BY7QL619,CHL,2,0.0038314176245210726
IE00BY7QL619,CHN,25,0.04789272030651341
IE00BY7QL619,COL,1,0.0019157088122605363
IE00BY7QL619,CRI,1,0.0019157088122605363
IE00BY7QL619,CZE,7,0.013409961685823755
IE00BY7QL619,DEU,23,0.044061302681992334
IE00BY7QL619,DNK,5,0.009578544061302681
IE00BY7QL619,EGY,2,0.0038314176245210726
IE00BY7QL619,ESP,11,0.0210727969348659
IE00BY7QL619,FIN,2,0.0038314176245210726
IE00BY7QL619,FRA,25,0.04789272030651341
IE00BY7QL619,GBR,20,0.038314176245210725
IE00BY7QL619,HUN,3,0.005747126436781609
IE00BY7QL619,IDN,1,0.0019157088122605363
IE00BY7QL619,IND,15,0.028735632183908046
IE00BY7QL619,IRL,4,0.007662835249042145
IE00BY7QL619,ITA,6,0.011494252873563218
IE00BY7QL619,JPN,17,0.032567049808429116
IE00BY7QL619,KAZ,1,0.0019157088122605363
IE00BY7QL619,KOR,2,0.0038314176245210726
IE00BY7QL619,LTU,1,0.0019157088122605363
IE00BY7QL619,LVA,1,0.0019157088122605363
IE00BY7QL619,MEX,21,0.040229885057471264
IE00BY7QL619,MYS,3,0.005747126436781609
IE00BY7QL619,NLD,6,0.011494252873563218
IE00BY7QL619,NOR,3,0.005747126436781609
IE00BY7QL619,NZL,12,0.022988505747126436
IE00BY7QL619,PAN,1,0.0019157088122605363
IE00BY7QL619,PER,1,0.0019157088122605363
IE00BY7QL619,PHL,2,0.0038314176245210726
IE00BY7QL619,POL,3,0.005747126436781609
IE00BY7QL619,PRT,1,0.0019157088122605363
IE00BY7QL619,QAT,1,0.0019157088122605363
IE00BY7QL619,SAU,6,0.011494252873563218
IE00BY7QL619,SGP,2,0.0038314176245210726
IE00BY7QL619,SVK,3,0.005747126436781609
IE00BY7QL619,SWE,6,0.011494252873563218
IE00BY7QL619,THA,4,0.007662835249042145
IE00BY7QL619,TUR,4,0.007662835249042145
IE00BY7QL619,TWN,3,0.005747126436781609
IE00BY7QL619,UKR,1,0.0019157088122605363
IE00BY7QL619,URY,1,0.0019157088122605363
IE00BY7QL619,USA,184,0.3524904214559387
IE00BY7QL619,UZB,2,0.0038314176245210726
IE00BY7QL619,VNM,2,0.0038314176245210726
IE00BY7QL619,ZAF,2,0.0038314176245210726
IL0001260111,ISR,1,1.0
IL0001560189,ISR,1,1.0
IL0002240146,ISR,1,1.0
IL0002260193,ISR,2,1.0
IL0002300114,ISR,1,1.0
IL0002560162,ISR,1,1.0
IL0002580129,ISR,1,1.0
IL0002730112,ARE,1,0.02857142857142857
IL0002730112,AUS,3,0.08571428571428572
IL0002730112,BRA,1,0.02857142857142857
IL0002730112,CHE,1,0.02857142857142857
IL0002730112,CHN,3,0.08571428571428572
IL0002730112,CZE,1,0.02857142857142857
IL0002730112,DEU,1,0.02857142857142857
IL0002730112,FRA,2,0.05714285714285714
IL0002730112,GBR,2,0.05714285714285714
IL0002730112,IND,3,0.08571428571428572
IL0002730112,ISR,1,0.02857142857142857
IL0002730112,JPN,1,0.02857142857142857
IL0002730112,NLD,1,0.02857142857142857
IL0002730112,PHL,1,0.02857142857142857
IL0002730112,SGP,1,0.02857142857142857
IL0002730112,USA,11,0.3142857142857143
IL0002730112,ZAF,1,0.02857142857142857
IL0002810146,BRA,1,0.043478260869565216
IL0002810146,CHN,1,0.043478260869565216
IL0002810146,DEU,4,0.17391304347826086
IL0002810146,ESP,3,0.13043478260869565
IL0002810146,GBR,2,0.08695652173913043
IL0002810146,ISR,5,0.21739130434782608
IL0002810146,NLD,4,0.17391304347826086
IL0002810146,POL,1,0.043478260869565216
IL0002810146,USA,2,0.08695652173913043
IL0002880198,ISR,1,1.0
IL0003140139,ISR,1,1.0
IL0003230146,ISR,1,1.0
IL0003730194,ISR,1,1.0
IL0004340191,ISR,2,1.0
IL0004450156,ISR,1,1.0
IL0005660183,CHN,4,0.2857142857142857
IL0005660183,GBR,3,0.21428571428571427
IL0005660183,IRL,5,0.35714285714285715
IL0005660183,ISR,2,0.14285714285714285
IL0005760173,ISR,1,1.0
IL0005850180,ISR,1,1.0
IL0005930388,CHN,4,0.5714285714285714
IL0005930388,IND,2,0.2857142857142857
IL0005930388,ISR,1,0.14285714285714285
IL0006046119,GBR,2,0.5
IL0006046119,ISR,2,0.5
IL0006120104,ISR,1,1.0
IL0006130343,ISR,1,1.0
IL0006270347,ISR,1,1.0
IL0006320183,ISR,3,1.0
IL0006430156,ISR,1,1.0
IL0006625771,CHE,1,0.1111111111111111
IL0006625771,ISR,1,0.1111111111111111
IL0006625771,USA,7,0.7777777777777778
IL0006912120,ISR,2,1.0
IL0006940345,ISR,1,1.0
IL0006954379,ISR,1,1.0
IL0006990175,ISR,2,1.0
IL0007150118,ISR,1,1.0
IL0007200111,ESP,1,0.06666666666666667
IL0007200111,HRV,1,0.06666666666666667
IL0007200111,HUN,4,0.26666666666666666
IL0007200111,ISR,6,0.4
IL0007200111,SYR,1,0.06666666666666667
IL0007200111,USA,2,0.13333333333333333
IL0007310183,ISR,1,1.0
IL0007390375,BRA,1,0.3333333333333333
IL0007390375,ISR,2,0.6666666666666666
IL0007460160,ISR,1,1.0
IL0007550176,ISR,1,1.0
IL0007630119,ISR,1,1.0
IL0007670123,ISR,1,1.0
IL0007770378,ISR,1,1.0
IL0008290103,ISR,1,1.0
IL0010811243,AUS,1,0.038461538461538464
IL0010811243,GBR,1,0.038461538461538464
IL0010811243,ISR,19,0.7307692307692307
IL0010811243,USA,5,0.19230769230769232
IL0010811656,ISR,1,1.0
IL0010816861,ISR,1,1.0
IL0010818685,ISR,1,1.0
IL0010819428,ISR,2,1.0
IL0010823123,ISR,1,1.0
IL0010823792,CHN,1,0.1111111111111111
IL0010823792,ISR,2,0.2222222222222222
IL0010823792,JPN,1,0.1111111111111111
IL0010823792,KOR,1,0.1111111111111111
IL0010823792,TWN,1,0.1111111111111111
IL0010823792,USA,3,0.3333333333333333
IL0010824113,ARE,1,0.012987012987012988
IL0010824113,AUS,5,0.06493506493506493
IL0010824113,AUT,1,0.012987012987012988
IL0010824113,BEL,2,0.025974025974025976
IL0010824113,BGR,1,0.012987012987012988
IL0010824113,BLR,1,0.012987012987012988
IL0010824113,BRA,2,0.025974025974025976
IL0010824113,CAN,1,0.012987012987012988
IL0010824113,CHN,4,0.05194805194805195
IL0010824113,DEU,2,0.025974025974025976
IL0010824113,DNK,2,0.025974025974025976
IL0010824113,DOM,1,0.012987012987012988
IL0010824113,ESP,2,0.025974025974025976
IL0010824113,FIN,1,0.012987012987012988
IL0010824113,FRA,1,0.012987012987012988
IL0010824113,GBR,2,0.025974025974025976
IL0010824113,GRC,1,0.012987012987012988
IL0010824113,GTM,1,0.012987012987012988
IL0010824113,HUN,1,0.012987012987012988
IL0010824113,IDN,1,0.012987012987012988
IL0010824113,IND,4,0.05194805194805195
IL0010824113,ISR,1,0.012987012987012988
IL0010824113,ITA,2,0.025974025974025976
IL0010824113,JPN,1,0.012987012987012988
IL0010824113,KAZ,1,0.012987012987012988
IL0010824113,NLD,1,0.012987012987012988
IL0010824113,NOR,2,0.025974025974025976
IL0010824113,NZL,3,0.03896103896103896
IL0010824113,POL,1,0.012987012987012988
IL0010824113,PRT,1,0.012987012987012988
IL0010824113,ROU,1,0.012987012987012988
IL0010824113,RUS,1,0.012987012987012988
IL0010824113,SGP,1,0.012987012987012988
IL0010824113,SVK,2,0.025974025974025976
IL0010824113,SWE,2,0.025974025974025976
IL0010824113,TUR,2,0.025974025974025976
IL0010824113,TWN,1,0.012987012987012988
IL0010824113,USA,15,0.19480519480519481
IL0010824113,ZAF,2,0.025974025974025976
IL0010825102,ISR,2,1.0
IL0010827181,ISR,2,1.0
IL0010829658,ISR,2,1.0
IL0010834765,ISR,1,1.0
IL0010834849,ISR,1,1.0
IL0010841281,ISR,4,1.0
IL0010845571,BRA,7,0.4117647058823529
IL0010845571,CAN,1,0.058823529411764705
IL0010845571,DEU,2,0.11764705882352941
IL0010845571,ESP,1,0.058823529411764705
IL0010845571,ISR,1,0.058823529411764705
IL0010845571,KAZ,4,0.23529411764705882
IL0010845571,USA,1,0.058823529411764705
IL0010870223,ISR,1,1.0
IL0010903156,ISR,1,1.0
IL0010910656,AUS,1,1.0
IL0010913544,ISR,1,1.0
IL0010940448,ISR,2,1.0
IL0010958192,ISR,2,1.0
IL0010972607,ISR,2,0.6666666666666666
IL0010972607,MKD,1,0.3333333333333333
IL0010972789,ISR,1,1.0
IL0010985658,ISR,2,1.0
IL0010989205,ISR,1,1.0
IL0011000077,ISR,2,1.0
IL0011015349,ISR,1,1.0
IL0011021289,ISR,1,1.0
IL0011042491,ISR,1,1.0
IL0011044885,USA,1,1.0
IL0011050973,ISR,1,1.0
IL0011096448,ISR,1,1.0
IL0011194789,ISR,2,1.0
IL0011216723,CHN,3,0.23076923076923078
IL0011216723,DEU,1,0.07692307692307693
IL0011216723,GBR,2,0.15384615384615385
IL0011216723,ISR,2,0.15384615384615385
IL0011216723,JPN,1,0.07692307692307693
IL0011216723,USA,4,0.3076923076923077
IL0011233553,ISR,2,0.15384615384615385
IL0011233553,USA,11,0.8461538461538461
IL0011238503,ISR,1,1.0
IL0011284465,ISR,2,1.0
IL0011295016,ISR,1,1.0
IL0011301780,AUS,1,0.05555555555555555
IL0011301780,GBR,1,0.05555555555555555
IL0011301780,IRL,2,0.1111111111111111
IL0011301780,ISR,2,0.1111111111111111
IL0011301780,JPN,2,0.1111111111111111
IL0011301780,LTU,1,0.05555555555555555
IL0011301780,POL,1,0.05555555555555555
IL0011301780,UKR,3,0.16666666666666666
IL0011301780,USA,5,0.2777777777777778
IL0011323156,ISR,1,1.0
IL0011334468,AUS,1,0.04
IL0011334468,CHN,1,0.04
IL0011334468,DNK,1,0.04
IL0011334468,ESP,1,0.04
IL0011334468,GBR,2,0.08
IL0011334468,IND,3,0.12
IL0011334468,ISR,1,0.04
IL0011334468,ITA,2,0.08
IL0011334468,JPN,2,0.08
IL0011334468,NLD,1,0.04
IL0011334468,SGP,1,0.04
IL0011334468,USA,9,0.36
IL0011338758,ISR,1,1.0
IL0011415713,ISR,6,0.6
IL0011415713,USA,4,0.4
IL0011418113,ISR,1,1.0
IL0011434292,ISR,2,1.0
IL0011574030,ISR,1,1.0
IL0011582033,ISR,1,1.0
IL0011595993,ISR,1,1.0
IL0011612640,ISR,1,1.0
IL0011667685,AUS,1,0.125
IL0011667685,ISR,2,0.25
IL0011667685,USA,5,0.625
IL0011681371,ISR,2,1.0
IL0011684185,ISR,2,1.0
IL0011708778,ESP,2,0.3333333333333333
IL0011708778,ISR,1,0.16666666666666666
IL0011708778,ROU,3,0.5
IL0011731374,ISR,1,1.0
IL0011741688,ISR,1,1.0
IL0011745804,ISR,1,1.0
IL0011751166,ISR,1,1.0
IL0011751653,ISR,1,1.0
IL0011756116,ISR,2,1.0
IL0011762130,ISR,1,1.0
IL0011765851,ISR,1,1.0
IL0011786493,ISR,1,1.0
IL0011794802,ISR,1,1.0
IL0011849028,ISR,2,1.0
IL0011849366,ISR,1,1.0
IL0011858912,ISR,2,1.0
IL0011974909,ISR,1,1.0
IL0012029778,ISR,1,1.0
IL0025902482,ISR,1,1.0
IL0050101299,ISR,1,1.0
IL0065100930,ARG,2,0.02857142857142857
IL0065100930,AUS,1,0.014285714285714285
IL0065100930,AUT,1,0.014285714285714285
IL0065100930,BEL,1,0.014285714285714285
IL0065100930,BRA,2,0.02857142857142857
IL0065100930,CAN,1,0.014285714285714285
IL0065100930,CHN,17,0.24285714285714285
IL0065100930,CRI,1,0.014285714285714285
IL0065100930,CZE,1,0.014285714285714285
IL0065100930,DEU,1,0.014285714285714285
IL0065100930,FRA,1,0.014285714285714285
IL0065100930,GEO,2,0.02857142857142857
IL0065100930,GHA,1,0.014285714285714285
IL0065100930,GRC,2,0.02857142857142857
IL0065100930,HUN,1,0.014285714285714285
IL0065100930,IND,7,0.1
IL0065100930,ISR,5,0.07142857142857142
IL0065100930,ITA,3,0.04285714285714286
IL0065100930,JPN,1,0.014285714285714285
IL0065100930,KOR,1,0.014285714285714285
IL0065100930,MEX,1,0.014285714285714285
IL0065100930,NGA,1,0.014285714285714285
IL0065100930,NLD,1,0.014285714285714285
IL0065100930,POL,1,0.014285714285714285
IL0065100930,ROU,1,0.014285714285714285
IL0065100930,RUS,2,0.02857142857142857
IL0065100930,THA,1,0.014285714285714285
IL0065100930,TUR,1,0.014285714285714285
IL0065100930,TWN,2,0.02857142857142857
IL0065100930,UKR,1,0.014285714285714285
IL0065100930,USA,3,0.04285714285714286
IL0065100930,VEN,1,0.014285714285714285
IL0065100930,VNM,2,0.02857142857142857
IM00B5VQMV65,GBR,2,1.0
IM00B7S9G985,GBR,1,1.0
IM00BQ8NYV14,GBR,1,1.0
IN9155A01020,ARE,1,0.021739130434782608
IN9155A01020,GBR,1,0.021739130434782608
IN9155A01020,IDN,1,0.021739130434782608
IN9155A01020,IND,36,0.782608695652174
IN9155A01020,KEN,1,0.021739130434782608
IN9155A01020,KOR,1,0.021739130434782608
IN9155A01020,THA,1,0.021739130434782608
IN9155A01020,TZA,1,0.021739130434782608
IN9155A01020,UKR,1,0.021739130434782608
IN9155A01020,USA,1,0.021739130434782608
IN9155A01020,ZAF,1,0.021739130434782608
INE001A01036,IND,8,1.0
INE001B01026,IND,1,1.0
INE002A01018,IND,35,1.0
INE002L01015,IND,1,1.0
INE002S01010,IND,1,1.0
INE003A01024,IND,3,1.0
INE006I01046,IND,2,1.0
INE007A01025,IND,1,1.0
INE009A01021,ARE,3,0.015384615384615385
INE009A01021,ARM,1,0.005128205128205128
INE009A01021,AUS,7,0.035897435897435895
INE009A01021,AUT,1,0.005128205128205128
INE009A01021,BEL,2,0.010256410256410256
INE009A01021,BGR,2,0.010256410256410256
INE009A01021,BRA,2,0.010256410256410256
INE009A01021,CAN,7,0.035897435897435895
INE009A01021,CHE,3,0.015384615384615385
INE009A01021,CHN,11,0.05641025641025641
INE009A01021,CRI,1,0.005128205128205128
INE009A01021,CZE,2,0.010256410256410256
INE009A01021,DEU,13,0.06666666666666667
INE009A01021,DNK,1,0.005128205128205128
INE009A01021,ESP,1,0.005128205128205128
INE009A01021,FIN,1,0.005128205128205128
INE009A01021,FRA,3,0.015384615384615385
INE009A01021,GBR,8,0.041025641025641026
INE009A01021,HRV,1,0.005128205128205128
INE009A01021,HUN,1,0.005128205128205128
INE009A01021,IND,28,0.14358974358974358
INE009A01021,IRL,2,0.010256410256410256
INE009A01021,ITA,1,0.005128205128205128
INE009A01021,JPN,3,0.015384615384615385
INE009A01021,KOR,1,0.005128205128205128
INE009A01021,LIE,1,0.005128205128205128
INE009A01021,LTU,1,0.005128205128205128
INE009A01021,LUX,1,0.005128205128205128
INE009A01021,LVA,1,0.005128205128205128
INE009A01021,MEX,3,0.015384615384615385
INE009A01021,MLT,1,0.005128205128205128
INE009A01021,MUS,1,0.005128205128205128
INE009A01021,MYS,3,0.015384615384615385
INE009A01021,NLD,3,0.015384615384615385
INE009A01021,NOR,1,0.005128205128205128
INE009A01021,NZL,3,0.015384615384615385
INE009A01021,PHL,3,0.015384615384615385
INE009A01021,POL,3,0.015384615384615385
INE009A01021,PRT,1,0.005128205128205128
INE009A01021,QAT,1,0.005128205128205128
INE009A01021,ROU,1,0.005128205128205128
INE009A01021,RUS,1,0.005128205128205128
INE009A01021,SGP,3,0.015384615384615385
INE009A01021,SWE,2,0.010256410256410256
INE009A01021,TUR,1,0.005128205128205128
INE009A01021,TWN,1,0.005128205128205128
INE009A01021,USA,52,0.26666666666666666
INE009A01021,ZAF,1,0.005128205128205128
INE00E101023,IND,1,1.0
INE00F201020,IND,1,1.0
INE00FF01017,IND,1,1.0
INE00LO01017,IND,1,1.0
INE00M201021,IND,1,1.0
INE00R701025,IND,3,1.0
INE00WC01027,IND,1,1.0
INE010A01011,IND,1,1.0
INE010J01012,IND,1,1.0
INE011K01018,IND,1,1.0
INE012A01025,IND,39,1.0
INE016A01026,IND,1,1.0
INE017A01032,IND,1,1.0
INE018A01030,ARE,4,0.07692307692307693
INE018A01030,BGD,1,0.019230769230769232
INE018A01030,CAN,1,0.019230769230769232
INE018A01030,CHN,3,0.057692307692307696
INE018A01030,DEU,2,0.038461538461538464
INE018A01030,DNK,1,0.019230769230769232
INE018A01030,DZA,1,0.019230769230769232
INE018A01030,EGY,1,0.019230769230769232
INE018A01030,ETH,1,0.019230769230769232
INE018A01030,FRA,1,0.019230769230769232
INE018A01030,GBR,1,0.019230769230769232
INE018A01030,IND,18,0.34615384615384615
INE018A01030,IRQ,1,0.019230769230769232
INE018A01030,ITA,1,0.019230769230769232
INE018A01030,KOR,2,0.038461538461538464
INE018A01030,OMN,1,0.019230769230769232
INE018A01030,QAT,1,0.019230769230769232
INE018A01030,SAU,4,0.07692307692307693
INE018A01030,SWE,1,0.019230769230769232
INE018A01030,TZA,1,0.019230769230769232
INE018A01030,USA,4,0.07692307692307693
INE018A01030,ZAF,1,0.019230769230769232
INE018E01016,IND,3,1.0
INE018I01017,ARE,2,0.047619047619047616
INE018I01017,AUS,2,0.047619047619047616
INE018I01017,BEL,1,0.023809523809523808
INE018I01017,CAN,1,0.023809523809523808
INE018I01017,CHE,1,0.023809523809523808
INE018I01017,CHN,3,0.07142857142857142
INE018I01017,DEU,2,0.047619047619047616
INE018I01017,DNK,1,0.023809523809523808
INE018I01017,ESP,1,0.023809523809523808
INE018I01017,FIN,1,0.023809523809523808
INE018I01017,FRA,1,0.023809523809523808
INE018I01017,IND,11,0.2619047619047619
INE018I01017,IRL,1,0.023809523809523808
INE018I01017,JPN,2,0.047619047619047616
INE018I01017,MEX,1,0.023809523809523808
INE018I01017,NLD,1,0.023809523809523808
INE018I01017,NOR,1,0.023809523809523808
INE018I01017,NZL,1,0.023809523809523808
INE018I01017,POL,1,0.023809523809523808
INE018I01017,SGP,1,0.023809523809523808
INE018I01017,USA,6,0.14285714285714285
INE019A01038,GBR,1,0.043478260869565216
INE019A01038,IND,17,0.7391304347826086
INE019A01038,ITA,1,0.043478260869565216
INE019A01038,NLD,1,0.043478260869565216
INE019A01038,USA,3,0.13043478260869565
INE019C01026,IND,1,1.0
INE020B01018,CHN,1,1.0
INE021A01026,IND,8,1.0
INE021O01019,IND,1,1.0
INE022Q01020,IND,1,1.0
INE024L01027,IND,1,1.0
INE026A01025,IND,1,1.0
INE027A01015,IND,1,1.0
INE027H01010,IND,1,1.0
INE028A01039,IND,1,1.0
INE029A01011,IND,1,1.0
INE02A801020,IND,2,1.0
INE02PY01013,IND,1,1.0
INE02YR01019,IND,1,1.0
INE030A01027,IND,1,1.0
INE031B01049,IND,1,1.0
INE034A01011,IND,1,1.0
INE036A01016,IND,4,1.0
INE036B01030,IND,1,1.0
INE036D01028,IND,1,1.0
INE038A01020,IND,34,1.0
INE039A01010,IND,1,1.0
INE039C01032,IND,1,1.0
INE03Q201024,IND,1,1.0
INE03QK01018,IND,1,1.0
INE040A01034,IND,1,1.0
INE040H01021,IND,1,1.0
INE041025011,IND,1,1.0
INE043D01016,IND,1,1.0
INE043W01024,IND,1,1.0
INE044A01036,IND,16,0.6666666666666666
INE044A01036,ISR,2,0.08333333333333333
INE044A01036,MYS,1,0.041666666666666664
INE044A01036,NLD,1,0.041666666666666664
INE044A01036,USA,4,0.16666666666666666
INE045J01026,IND,1,1.0
INE047A01021,IND,55,1.0
INE048G01026,IND,1,1.0
INE049B01025,IND,1,1.0
INE04I401011,IND,1,1.0
INE04TZ01018,IND,1,1.0
INE050A01025,IND,1,1.0
INE050E01027,IND,1,1.0
INE051B01021,IND,1,1.0
INE053A01029,IND,2,1.0
INE054A01027,IND,1,1.0
INE055A01016,IND,1,1.0
INE055S01018,IND,1,1.0
INE058A01010,IND,1,1.0
INE059A01026,AUS,1,0.05555555555555555
INE059A01026,IND,6,0.3333333333333333
INE059A01026,KEN,1,0.05555555555555555
INE059A01026,LKA,1,0.05555555555555555
INE059A01026,USA,3,0.16666666666666666
INE059A01026,ZAF,6,0.3333333333333333
INE059D01020,IND,1,1.0
INE05AN01011,IND,1,1.0
INE061F01013,IND,2,1.0
INE062A01020,IND,1,1.0
INE063P01018,IND,1,1.0
INE064C01022,IND,1,1.0
INE066A01021,IND,3,1.0
INE066F01020,IND,1,1.0
INE066O01014,IND,1,1.0
INE066P01011,IND,1,1.0
INE067A01029,IND,1,1.0
INE068V01023,IND,1,1.0
INE070A01015,IND,10,1.0
INE070D01027,IND,1,1.0
INE071N01016,IND,1,1.0
INE073K01018,IND,2,1.0
INE074A01025,IND,1,1.0
INE075A01022,ARE,3,0.01694915254237288
INE075A01022,AUS,10,0.05649717514124294
INE075A01022,AUT,1,0.005649717514124294
INE075A01022,BEL,1,0.005649717514124294
INE075A01022,BGD,1,0.005649717514124294
INE075A01022,BHR,1,0.005649717514124294
INE075A01022,BRA,7,0.03954802259887006
INE075A01022,CAN,4,0.022598870056497175
INE075A01022,CHE,4,0.022598870056497175
INE075A01022,CHN,3,0.01694915254237288
INE075A01022,CRI,1,0.005649717514124294
INE075A01022,DEU,12,0.06779661016949153
INE075A01022,DNK,1,0.005649717514124294
INE075A01022,ESP,1,0.005649717514124294
INE075A01022,FIN,3,0.01694915254237288
INE075A01022,FRA,3,0.01694915254237288
INE075A01022,GBR,4,0.022598870056497175
INE075A01022,HUN,1,0.005649717514124294
INE075A01022,IDN,2,0.011299435028248588
INE075A01022,IND,33,0.1864406779661017
INE075A01022,IRL,2,0.011299435028248588
INE075A01022,ITA,1,0.005649717514124294
INE075A01022,JPN,1,0.005649717514124294
INE075A01022,KEN,1,0.005649717514124294
INE075A01022,KOR,1,0.005649717514124294
INE075A01022,LUX,1,0.005649717514124294
INE075A01022,MEX,5,0.02824858757062147
INE075A01022,MYS,3,0.01694915254237288
INE075A01022,NGA,1,0.005649717514124294
INE075A01022,NLD,4,0.022598870056497175
INE075A01022,PHL,6,0.03389830508474576
INE075A01022,POL,1,0.005649717514124294
INE075A01022,PRT,1,0.005649717514124294
INE075A01022,QAT,3,0.01694915254237288
INE075A01022,ROU,3,0.01694915254237288
INE075A01022,SAU,6,0.03389830508474576
INE075A01022,SGP,3,0.01694915254237288
INE075A01022,THA,1,0.005649717514124294
INE075A01022,TUR,3,0.01694915254237288
INE075A01022,TWN,2,0.011299435028248588
INE075A01022,USA,30,0.1694915254237288
INE075A01022,ZAF,2,0.011299435028248588
INE075I01017,IND,1,1.0
INE079A01024,IND,6,1.0
INE079J01017,IND,2,1.0
INE07T201019,IND,1,1.0
INE07Y701011,IND,1,1.0
INE081A01020,ARE,1,0.013157894736842105
INE081A01020,CHN,2,0.02631578947368421
INE081A01020,DEU,1,0.013157894736842105
INE081A01020,FRA,1,0.013157894736842105
INE081A01020,GBR,14,0.18421052631578946
INE081A01020,IND,41,0.5394736842105263
INE081A01020,ITA,1,0.013157894736842105
INE081A01020,JPN,1,0.013157894736842105
INE081A01020,MEX,1,0.013157894736842105
INE081A01020,MOZ,1,0.013157894736842105
INE081A01020,NLD,2,0.02631578947368421
INE081A01020,ROU,1,0.013157894736842105
INE081A01020,SGP,4,0.05263157894736842
INE081A01020,THA,4,0.05263157894736842
INE081A01020,TUR,1,0.013157894736842105
INE085A01013,IND,1,1.0
INE085J01014,IND,1,1.0
INE086A01029,IND,2,1.0
INE087A01019,IND,1,1.0
INE087H01022,IND,1,1.0
INE088F01024,IND,1,1.0
INE089A01031,AUS,1,0.02631578947368421
INE089A01031,CAN,2,0.05263157894736842
INE089A01031,CHE,1,0.02631578947368421
INE089A01031,COL,1,0.02631578947368421
INE089A01031,ESP,1,0.02631578947368421
INE089A01031,FRA,1,0.02631578947368421
INE089A01031,GBR,1,0.02631578947368421
INE089A01031,IND,8,0.21052631578947367
INE089A01031,ITA,2,0.05263157894736842
INE089A01031,JAM,1,0.02631578947368421
INE089A01031,JPN,1,0.02631578947368421
INE089A01031,KAZ,1,0.02631578947368421
INE089A01031,LKA,1,0.02631578947368421
INE089A01031,MEX,1,0.02631578947368421
INE089A01031,MMR,1,0.02631578947368421
INE089A01031,NLD,1,0.02631578947368421
INE089A01031,NZL,2,0.05263157894736842
INE089A01031,ROU,1,0.02631578947368421
INE089A01031,RUS,2,0.05263157894736842
INE089A01031,UKR,1,0.02631578947368421
INE089A01031,USA,3,0.07894736842105263
INE089A01031,UZB,1,0.02631578947368421
INE089A01031,VEN,1,0.02631578947368421
INE089A01031,VNM,1,0.02631578947368421
INE089A01031,ZAF,1,0.02631578947368421
INE089C01029,IND,1,1.0
INE090A01021,AUS,1,0.019230769230769232
INE090A01021,IND,50,0.9615384615384616
INE090A01021,USA,1,0.019230769230769232
INE091G01018,IND,5,1.0
INE092A01019,GBR,1,0.3333333333333333
INE092A01019,IND,1,0.3333333333333333
INE092A01019,USA,1,0.3333333333333333
INE092T01019,IND,1,1.0
INE093I01010,IND,2,1.0
INE093R01011,IND,1,1.0
INE094A01015,IND,4,1.0
INE094J01016,IND,1,1.0
INE095A01012,IND,1,1.0
INE095N01031,IND,1,1.0
INE099Z01011,IND,1,1.0
INE09N301011,IND,1,0.5
INE09N301011,MAR,1,0.5
INE09VQ01012,IND,1,1.0
INE0AJG01018,IND,1,1.0
INE0BJS01011,IND,1,1.0
INE0BV301023,IND,1,1.0
INE0BWX01014,IND,1,1.0
INE0BY001018,IND,1,1.0
INE0CCU25019,IND,1,1.0
INE0CLI01024,IND,1,1.0
INE0DD101019,IND,1,1.0
INE0DK501011,IND,1,1.0
INE0DYJ01015,IND,1,1.0
INE0EK901012,IND,1,1.0
INE0FDU25010,IND,2,1.0
INE0FS801015,IND,2,1.0
INE0GK401011,IND,1,1.0
INE0I7C01011,IND,2,1.0
INE0IX101010,IND,2,1.0
INE0J5401028,IND,1,1.0
INE0JS101016,IND,1,1.0
INE0LCL01028,IND,1,1.0
INE0LMW01024,IND,1,1.0
INE0LRU01027,IND,1,1.0
INE0LXT01019,IND,1,1.0
INE0NDH25011,IND,1,1.0
